nissan,ford,faster,PREDICATE-FULL,"nissan workers are turning out cars in 18 hours, 7 hours faster than the next best--ford plants in germany and belgium--says daniel p. jones, a professor at cardiff business school."
nissan,ford,faster,PREDICATE-FULL,"and they had to open it up to other manufacturers, but you can bet anything you like that if nissan ends up being faster, then the rules will be changed to suit holden and ford again."
nissan,ford,faster,PREDICATE-FULL,"that's 50% faster than a ford focus and three times faster than a chevy volt or nissan leaf, on a per-hour basis."
nissan,ford,lighter,PREDICATE-FULL,"this is lighter than the nissan murano, but less than the toyota rav4 or a large crossover as traverse chevy or ford flex."
nissan,ford,lighter,PREDICATE-FULL,"competition for the 2012 chevrolet camaro ss is primarily focused on the ford mustang gt and dodge challenger srt8, but smaller, lighter sports cars like the nissan 370z and hyundai genesis coupe could also be included in the mix."
nissan,ford,higher,PREDICATE-DEPENDENT,"drivetrain due to its much higher torque, the engine of the nissan altima does a much better job of transmitting power to the wheels than the ford focus."
nissan,ford,higher,PREDICATE-DEPENDENT,"drivetrain due to its much higher torque, the engine of the nissan maxima does a much better job of transmitting power to the wheels than the ford fusion hybrid."
nissan,ford,higher,PREDICATE-DEPENDENT,"drivetrain due to its much higher torque, the engine of the nissan 370z does a much better job of transmitting power to the wheels than the ford c-max hybrid."
nissan,ford,higher,PREDICATE-DEPENDENT,"drivetrain due to its much higher torque, the engine of the nissan leaf does a much better job of transmitting power to the wheels than the ford c-max hybrid."
nissan,ford,higher,PREDICATE-DEPENDENT,"ford and gm's hourly labor costs are still higher than those at toyota, honda and nissan."
nissan,ford,head,BAD,the nissan altima will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,head,BAD,the nissan sentra will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,head,BAD,the nissan leaf will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus st. .
nissan,ford,head,BAD,the nissan versa note will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,head,BAD,"further, nissan failed to consider that superior operated in the shadow of ford motor company world headquarters."
nissan,ford,legroom,ASPECT,the nissan altima will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,legroom,ASPECT,the nissan sentra will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,legroom,ASPECT,the nissan leaf will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus st. .
nissan,ford,legroom,ASPECT,the nissan versa note will be a favorite with taller drivers due to its greater front head- and legroom than the ford focus.
nissan,ford,legroom,ASPECT,"the nissan pathfinder will be a hit with tall drivers and their front seat passengers, since it has greater front head- and legroom than the ford flex."
kingston,intel,faster,PREDICATE-FULL,"again the kingston v+ 100 does very well, opening photoshop faster than the crucial m4 and much faster than the intel x25-m."
kingston,intel,faster,PREDICATE-FULL,it's because the kingston ram is faster than stock and the integrated intel gpu uses the system ram.
kingston,intel,faster,PREDICATE-FULL,"the kingston ssdnow v is faster in this test than the small intel x25-v, but the raid and high-end ssds again show a clear lead."
kingston,intel,faster,PREDICATE-FULL,the kingston v+ series is suppose to be faster because it supports sata iii while the 160gb intel x25-m is sata ii.
kingston,intel,faster,PREDICATE-FULL,"the intel drive won this one handily coming in 10 to 11 seconds faster than the kingston drive, which is surprisingly only less than 2 seconds faster than an unaccelerated hdd."
kingston,intel,ram,ASPECT,it's because the kingston ram is faster than stock and the integrated intel gpu uses the system ram.
kingston,intel,higher,PREDICATE-DEPENDENT,"and kingston has imho a much higher reputation on circuitry reliance and better qa in general then the rest of the pack, except intel."
kingston,intel,higher,PREDICATE-DEPENDENT,"kingston drives are priced slightly higher than intel's for unknown reasons, but it should be safe to assume that it is since they have to relabel, package and market the drives after purchasing the drives from intel."
kingston,intel,higher,PREDICATE-DEPENDENT,corporate grade drives from intel have a lot higher total writes and i think ocz vertex 4 drives are still the kings with over 9000 estimated writes (kingston hyper x 3k's for example are around 3ooo) and it has really intelligent firmware.
kingston,intel,newer,PREDICATE-DEPENDENT,"indeed, the kingston ssdnow v series 40gb ssd actually does use the newer second generation intel controller."
kingston,intel,stock,BAD,it's because the kingston ram is faster than stock and the integrated intel gpu uses the system ram.
kingston,intel,older,PREDICATE-DEPENDENT,in the atto 512k 8mb test the kingston 2nd generation drive got us about 56mb/s more than it's older brother the intel x25-m which is a pretty good generational performance increase.
kingston,intel,older,PREDICATE-DEPENDENT,ok i installed server2012 onto my older kingston ssd which is 64gb and i really notice the difference speed compared to when i installed win7 on the same drive and since the difference is huge i have decided to switch out the 64gb for my rmaed intel 510 120gb ssd but i really don't want to go through the hassle of reinstalling every single thing and then turning it into a workstation i am just not sure what i need to do this and not lose anything.
kingston,intel,gpu,ASPECT,it's because the kingston ram is faster than stock and the integrated intel gpu uses the system ram.
kingston,intel,system,BAD,it's because the kingston ram is faster than stock and the integrated intel gpu uses the system ram.
bread,pizza,safer,PREDICATE-FULL,"so, moldy bread is safer than moldy pizza."
bread,pizza,safer,PREDICATE-FULL,"for example: ham, cheese, pineapple, and bread kept separate are  safer  than hawaiian pizza."
bread,pizza,safer,PREDICATE-FULL,"for example: ham, cheese, pineapple, and bread kept separate are ""safer"" than hawaiian pizza."
bread,pizza,symptoms,BAD,i know you had gluten free version of the pizza but i think pizza dough must be higher i gluten because i always had worse symptoms than with regular bread.
bread,pizza,nicer,PREDICATE-DEPENDENT,"if you haven't yet i urge you to try the gourmet garlic bread, which i thought was nicer than the pizza!"
bread,pizza,nicer,PREDICATE-DEPENDENT,"great time of year for pizza's but, then what time of year isn't...i can't think of anything nicer than a quick pizza fix and fresh baked bread, for a relaxing holiday!"
bread,pizza,nicer,PREDICATE-DEPENDENT,"my tastebuds have long been spoiled by freshly prepared bread, and while the chicago town range doesn't have the depth of flavour of fresh bread, it's nicer than the overly sweet, overly biscuity taste many other brands pass off as pizza dough."
bread,pizza,production,ASPECT,"after playing around on several occasions with a bread machine, i concluded that a bread machine does a better job at making bread dough than pizza dough because of the programmed heat/knead cycle, which is more attuned to bread dough production."
bread,pizza,production,ASPECT,"also, the balance between gas production and gas retention is arguably more important to bread production than pizza dough production because you want a dough with good volume and forming and shaping characteristics so that the finished bread is of good shape and volume."
bread,pizza,production,ASPECT,"yes, it does still reduce the dough mixing time but in pizza production the doughs are significantly undermixed so reduction of mixing time is not as important as it is in bread production."
bread,pizza,production,ASPECT,"to my way of thinking, ash content is more important in flour that will be used for white bread production than in pizza production (taking into account only the impact on crumb color)."
bread,pizza,production,ASPECT,"the jump to pizza came with the food's increase in popularity as more southern italians entered the usa, but the ovens remained outfitted for bread production."
bread,pizza,pudding,BAD,"maybe too proud, since i later allowed myself some banana bread pudding, but that's still a lot better than a slice or two of pizza and beer ."
bread,pizza,pudding,BAD,cindy snowden's clever idea for italian bread pudding was to start with a french bread pizza from the freezer case to save time.
bread,pizza,bit,BAD,"being a master of neither, bread is a bit easier for me to make than pizza."
bread,pizza,bit,BAD,"he really liked in on bread better than carrots or whatever, probably because it mimicked pizza a bit more."
bread,pizza,bit,BAD,pizza needs a bit less than loaf bread.
bread,pizza,bit,BAD,i like bread just a little bit more than pizza.
bread,pizza,bit,BAD,the bread on the table tastes a bit like left over pizza crusts-but they are good pizza crusts!!
bread,pizza,quicker,PREDICATE-DEPENDENT,i make my own dough when it was so easy in the bread machine...even quicker than using publix bakery pizza dough.
bread,pizza,quicker,PREDICATE-DEPENDENT,so i went with my go-to pizza dough recipe instead of italian bread because it's a quicker recipe.
bread,pizza,quicker,PREDICATE-DEPENDENT,"i've read the bread builders, and then got onto this site and am leaning more toward the quicker-heating dome-shaped pizza style oven."
bread,pizza,easier for me to make,PREDICATE-FULL,"being a master of neither, bread is a bit easier for me to make than pizza."
bread,pizza,cycle,BAD,i usually use my bread machine and recently found out that the  dough  cycle makes better pizza dough than the  pizza dough  cycle.
bread,pizza,cycle,BAD,"after playing around on several occasions with a bread machine, i concluded that a bread machine does a better job at making bread dough than pizza dough because of the programmed heat/knead cycle, which is more attuned to bread dough production."
bread,pizza,cycle,BAD,"add ingredients to bread machine in the order listed above and put bread machine on ""pizza dough"" cycle."
bread,pizza,cycle,BAD,"batch cooking, cooking, bread making...so while i had the bread machine out, i decided to go ahead and run another dough cycle for pizza dough."
bread,pizza,cycle,BAD,"fourth, the knead cycle of bread machines can be quite long, more than what one would normally use for making a pizza dough."
pizza,bread,faster,PREDICATE-DEPENDENT,notice that a pizza cooks much faster than a loaf of bread.
pizza,bread,faster,PREDICATE-DEPENDENT,a flat pizza pie cooks faster than an oblong loaf of bread.
pizza,bread,faster,PREDICATE-DEPENDENT,fleishmann makes a special pizza dough yeast that is faster than regular bread yeast.
pizza,bread,faster,PREDICATE-DEPENDENT,"i'd like to host the occasional pizza party or have supper ready for my wife when she gets home from teaching, which requires a faster and hotter firing than a really heavy bread oven."
pizza,bread,faster,PREDICATE-DEPENDENT,from what i have understood the soapstone will heat up faster but will tend to overheat(if that makes sense)...read that it is better for pizza than for bread ovens best dutch .
pizza,bread,lighter,PREDICATE-FULL,"experimenting with my own pizza over the last few years i always wondered how they got the lighter than air bread, or pizza slices."
pizza,bread,lighter,PREDICATE-FULL,"sparse notes here while waiting on a pizza and being distracted by soccer on the tv... lighter brown poor than most browns, medium frothy white, muted brown sugar, bread aroma, buttery, cocoa, nuts and grain, 6.6 ."
pizza,bread,lighter,PREDICATE-FULL,i didn't think i could eat a whole pizza by myself but i had no problems finishing off my plate (it's also because flat bread is a bit lighter than the regular pizza dough).
pizza,bread,lighter,PREDICATE-FULL,"i asked our server who said the pizza was delicious and the potatoes were not at all overpowering, it was just a thin layer, lighter than tomato sauce, over top of the bread."
pizza,bread,lighter,PREDICATE-FULL,"as a result, pizza press' pies aren't as crisp on the bottom as pieology's; blaze's pie, while possessing crispness, has a lighter yet less satisfying texture on a crust with a presence closer to pita bread."
pizza,bread,easier to make,PREDICATE-FULL,pizza dough is much easier to make than bread.
pizza,bread,easier to make,PREDICATE-FULL,amazing pizza dough is easier to make than you might think: use approximately 4 parts high-gluten (bread) flour to one-part semolina flour (optional).
pizza,bread,easier,PREDICATE-DEPENDENT,pizza dough is much easier to make than bread.
pizza,bread,easier,PREDICATE-DEPENDENT,"but pizza dough is a lot easier and much more forgiving than bread making, i think."
pizza,bread,easier,PREDICATE-DEPENDENT,"the shorter time for pizza is easier than bread, but you still want to know your temp."
pizza,bread,easier,PREDICATE-DEPENDENT,btw i made great lasagne with it last week and the pizza dough seems easier to work with than the bread flour.
pizza,bread,easier,PREDICATE-DEPENDENT,"the pizza hut cheese sticks recipe is fairly complex, but easier than many other bread recipes as you only have to knead once."
pizza,bread,bigger,PREDICATE-DEPENDENT,baking bread is an even bigger draw for me than making pizza.
pizza,bread,bigger,PREDICATE-DEPENDENT,"the bread was bigger than i remembered so i tripled the recipe, used two loaves of bread, and cut it pizza style."
pizza,bread,bigger,PREDICATE-DEPENDENT,"steam use in bread baking is common, and i was hoping that applying steam to the rim of pizza would result in expansion bigger than a garden hose."
pizza,bread,bigger,PREDICATE-DEPENDENT,i can understand different ingredients seem to do different thing at different baking temperatures and i also can understand small amounts can make bigger differences in pizza dough than bread.
pizza,bread,bigger,PREDICATE-DEPENDENT,"i think that was almost  a bigger hit than the cookies- being able to enjoy pizza with the family is bound to make any 5 year old happy (i can't think of many 5 year olds who don't love pizza) and that was huge for her, especially since she's old enough to remember what ""regular"" pizza crust, bread, bagels, etc taste like."
pizza,bread,better for you,PREDICATE-FULL,and pizza is better for you than plain bread because it has higher levels of saturated fat and protein.
pizza,bread,better for you,PREDICATE-FULL,one splurge pizza dinner once a month is going to be a whole hell of a lot better for your health than your oxidized daily almond meal bread!
pizza,bread,better for you,PREDICATE-FULL,using that logic: pizza is better for you than bread since the cheese and tomato sauce (an acid) both slow down digestion and prevent a very high glycemic spike.
pizza,bread,better for you,PREDICATE-FULL,"takes less than 2 minutes to chuck the ingredients in, the bread is much better for you than bought bread, and the pizza dough is great."
pizza,bread,chewy,PREDICATE-FULL,"grilled pizza with roasted peppers, tomatoes and manchego cheese begins with a superior crust that includes hodgson mill best for bread flour to make it chewy and hodgson mill white whole wheat flour to give it body, more flavor and some healthy whole grains."
pizza,bread,chewy,PREDICATE-FULL,"grilled pizza with roasted peppers, tomatoes and manchego cheese grilled pizza with roasted peppers, tomatoes and manchego cheese begins with a superior crust that includes hodgson mill best for bread flour to make it chewy and hodgson mill whit... view recipe ."
pizza,bread,chewy,PREDICATE-FULL,"pizza! oh, that ooey gooey slightly charred mozzarella over sweet sauce and lovely chewy bread."
pizza,bread,chewy,PREDICATE-FULL,of course the pizza was great and i used the uncooked pizza sauce over a crispy yet chewy bread.
pizza,bread,chewy,PREDICATE-FULL,"it was soft, dense, chewy, and a little spongy like bread... fresh-baked bread but it wasn't very pizza-ish."
pizza,bread,simpler,PREDICATE-DEPENDENT,"not-kneading pizza is even simpler than not-kneading bread, if you can believe that."
plastic,wood,easier to clean,PREDICATE-FULL,"plastic boards, like the oxo good grips carving & cutting board , may seem to be safer than wood or bamboo - they're easier to clean, they can go in the dishwasher, and they're lighter and easier to maneuver around the kitchen."
plastic,wood,easier to clean,PREDICATE-FULL,nonporous surfaces like plastic or glass are easier to clean than wood and thus better in terms of food safety.
plastic,wood,easier to clean,PREDICATE-FULL,plastic accessories are easier to clean and disinfect than are wood accessories.
plastic,wood,easier to clean,PREDICATE-FULL,the plastic handle is easier to clean and sanitize than a wood handle.
plastic,wood,easier to clean,PREDICATE-FULL,the plastic tray is less likely to leak and easier to clean than wood.
plastic,wood,easier to keep clean,PREDICATE-FULL,"i use plastic clothespins, easier to keep clean than wood."
plastic,wood,easier to keep clean,PREDICATE-FULL,plastic and metal feeders are easier to keep clean than wood.
plastic,wood,easier to keep clean,PREDICATE-FULL,"i'm not usually a fan of plastic, but it sure is easier to keep clean than wood."
plastic,wood,easier to keep clean,PREDICATE-FULL,"my grandfather built a wooden potty chair for our daughter that has a removable plastic insert for the actual waste (much easier to keep clean than if it were all wood, of course)."
plastic,wood,easier to keep clean,PREDICATE-FULL,"the nina ottosson range of dog toys have been out for some years now, and in recent times have been remodelled in this more durable plastic, which is much easier to keep clean than the previous mdf/wood incarnations."
plastic,wood,stronger,PREDICATE-FULL,"the video explains that igps plastic pallets are lighter, stronger, safer and greener than wood."
plastic,wood,stronger,PREDICATE-FULL,"its 100 percent recyclable all-plastic pallet with embedded rfid tags is lighter, stronger, safer and greener than platforms made of wood and has been adopted by many of the world's leading brands."
plastic,wood,stronger,PREDICATE-FULL,"(a) the plastic produced by the process is considerably lighter, stronger, and more watertight than wood."
plastic,wood,stronger,PREDICATE-FULL,"( a) the plastic produced by the process is considerably lighter, stronger, and more watertight than wood."
plastic,wood,stronger,PREDICATE-FULL,"we use high-density polyethylene (hdpe) plastic to make our plastic folding tables stronger, lighter, and more durable than metal tables or wood tables."
plastic,wood,bacteria,BAD,"their conclusion was that in some unknown way, wooden cutting boards are safer than plastic because bacteria dies much faster on wood."
plastic,wood,bacteria,BAD,the assumption was that plastic would be superior to wood because it is easier to thoroughly clean a plastic one and so they would not harbor bacteria.
plastic,wood,bacteria,BAD,it's become an article of faith among  experts  that plastic cutting boards are safer than wood for food preparation because plastic is less hospitable to bacteria.
plastic,wood,bacteria,BAD,"some people worry about germs and bacteria, but wood has been proven to be as safe, if not safer, than plastic."
plastic,wood,bacteria,BAD,"secondly, wood and tree bark are much harder to clean than plastic, ceramic or stone, which means wood is also more likely to harbor bacteria."
plastic,wood,easier to clean and sanitize,PREDICATE-FULL,the plastic handle is easier to clean and sanitize than a wood handle.
plastic,wood,easier to clean and sanitize,PREDICATE-FULL,"plastic, tempered glass or other non-porous boards are easier to clean and sanitize than wood because you can put them into the dishwasher for better cleaning and sanitizing."
plastic,wood,easier to clean and sanitize,PREDICATE-FULL,"wash your hands before handling raw salmon (or any kind of raw seafood) and use a nonporous cutting board (plastic, rubber, acrylic) which is easier to clean and sanitize than one made from wood."
plastic,wood,metal,BAD,metal and plastic are safer than wood which is safer than upholstered items.
plastic,wood,metal,BAD,acrylic or some form of plastic will work better because the adhesive will bond better vs. wood and is much lighter than metal.
plastic,wood,metal,BAD,"happily, plastic moulds last much longer than metal and plastic is lighter to ship than metal or wood."
plastic,wood,metal,BAD,plastic and metal feeders are easier to keep clean than wood.
plastic,wood,metal,BAD,"wood and glass and metal are not only safer than plastic, they give you a much better return on investment as they last and last and last."
plastic,wood,greener,PREDICATE-FULL,"the video explains that igps plastic pallets are lighter, stronger, safer and greener than wood."
plastic,wood,greener,PREDICATE-FULL,"its 100 percent recyclable all-plastic pallet with embedded rfid tags is lighter, stronger, safer and greener than platforms made of wood and has been adopted by many of the world's leading brands."
plastic,wood,greener,PREDICATE-FULL,"when he tried to find out whether plastic was better than wood, whether wood was greener than plastic, which could work better in racks and which was the worst fire hazard, the consistent answer was: it depends."
plastic,wood,greener,PREDICATE-FULL,"safe, non-toxic wooden toys - made from sustainably harvested or salvaged/recycled wood that only comes from renewable sources (i.e., no rainforest wood) - are very durable and greener than using plastic."
plastic,wood,aluminum,BAD,"these days, thanks to aluminum frames and plastic decking, snowshoes are much lighter and less cumbersome than the wood-and-leather rackets worn in centuries past."
plastic,wood,aluminum,BAD,"in the 1960s, sailboat designers started to experiment with composite materials such as fiber-reinforced plastic (commonly known as frp or fiberglass) as a material for building hulls because fiberglass offered a much lighter alternative to traditional materials such as wood and aluminum."
plastic,wood,aluminum,BAD,",) i'm thinking plastic would be a good fit for me as i want something faster than the wood/ bamboo i've been using but hate the click etc. of aluminum / metal needles."
plastic,wood,aluminum,BAD,i'm thinking plastic would be a good fit for me as i want something faster than the wood/ bamboo i've been using but hate the click etc. of aluminum / metal needles.
plastic,wood,aluminum,BAD,"tactility is definitely an important aspect of design that designs of glass and steel these days had forgotten, probably due to the fact that plastic and aluminum parts are easier to mold and mass-produce than wood."
plastic,wood,higher,PREDICATE-DEPENDENT,"by working with abs plastic, hansmeyer could achieve a higher cutting resolution, which gave hima smoother and less jagged surface, resulting in a effect more like carved ice than carved wood."
plastic,wood,higher,PREDICATE-DEPENDENT,"by working with abs plastic, hansmeyer could achieve a higher cutting resolution, which gave hima smoother and less jagged surface, resulting in a effect more like carved ice [2] than carved wood."
plastic,wood,higher,PREDICATE-DEPENDENT,"none of the props were made from plastic, but we make them that way as it gives a better finish than wood or foam which makes for a much higher quality replica."
plastic,wood,higher,PREDICATE-DEPENDENT,metal or wood frames are higher quality than plastic.
plastic,wood,higher,PREDICATE-DEPENDENT,the wood should be even or higher than the plastic.
plastic,wood,easier to maintain,PREDICATE-FULL,"this beautiful teak board requires more careful cleaning than plastic boards, but it feels better under a knife and it's easier to maintain than other wood boards."
plastic,wood,easier to maintain,PREDICATE-FULL,"the handle is a hard plastic which i prefer for a brush that gets washed everyday, easier to maintain than wood."
plastic,wood,easier to maintain,PREDICATE-FULL,"though more costly than traditional plastic materials, fiberglass-reinforced plastic is stronger than wood and easier to maintain."
plastic,wood,easier to maintain,PREDICATE-FULL,"the simulated wood-panel siding brings back the days of the woodie, but it's far easier to maintain in plastic than it was in wood."
wood,plastic,quicker,PREDICATE-DEPENDENT,"wood obviously will absorb the smell a lot quicker than plastic, too."
wood,plastic,quicker,PREDICATE-DEPENDENT,"plastic and bamboo are not the best, as they can dull your razor sharp edge quicker than wood."
wood,plastic,quicker,PREDICATE-DEPENDENT,the food research institute of wisconsin-madison concluded that wood cutting boards are more hygenic and that bacteria die quicker on wood than plastic.
wood,plastic,quicker,PREDICATE-DEPENDENT,"wood might become slippery when wet, and sea water will warp and erode the planks quicker than a plastic dock, strayer said."
wood,plastic,quicker,PREDICATE-DEPENDENT,the bees seem to start building on wood frames a bit quicker than plastic... once drawn out mix and match is ok...i would not try new plastic and new wood foundationless together at the same time.
wood,plastic,nicer,PREDICATE-FULL,real wood is so much nicer than plastic.
wood,plastic,nicer,PREDICATE-FULL,adorable wood coffee maker much nicer than plastic toy appliances.
wood,plastic,nicer,PREDICATE-FULL,the wood is so much nicer than the plastic cases they sell nowadays.
wood,plastic,nicer,PREDICATE-FULL,"then there's the aesthetic factor, wood just looks and feels nicer than plastic."
wood,plastic,nicer,PREDICATE-FULL,the wood really makes it look a lot nicer than the plastic made to look like wood.
wood,plastic,bigger,PREDICATE-DEPENDENT,"as a result, plastic can cause a bigger fire than wood."
wood,plastic,bigger,PREDICATE-DEPENDENT,"the spec v plastic base is a little bigger than the tank and wood is measured in ""before finishing"" dimensions."
wood,plastic,bigger,PREDICATE-DEPENDENT,"grandview police ""shot"" the suspects using airsoft guns and plastic pellets that are a little bigger than bbs, wood said."
wood,plastic,bigger,PREDICATE-DEPENDENT,a hole saw for wood will cut through it but it will make a much bigger mess than one meant for metal or plastic.
wood,plastic,bigger,PREDICATE-DEPENDENT,"the plastic of course isn't as durable as the wood, but he loves that they are so much bigger and still fit on the same track system."
wood,plastic,easier to work with,PREDICATE-FULL,"lots of people build robots from wood, and its a lot easier to work with than any plastic..."
wood,plastic,easier to work with,PREDICATE-FULL,"wood is easier to work with than either plastic or sheet metal, and can be made adequately waterproof with suitable paint and stain (your house being evidence thereof)."
wood,plastic,easier to work with,PREDICATE-FULL,plastic is easier to work with than wood because the dough does not readily stick to the surface.
wood,plastic,cooler,PREDICATE-DEPENDENT,"this wood container looks much better than a standard plastic cooler, and it matches its surrounding decor ."
wood,plastic,cooler,PREDICATE-DEPENDENT,many different compostable bamboo and wood cocktail picks available look much cooler than plastic picks.
wood,plastic,cooler,PREDICATE-DEPENDENT,we are a collective group of hardworking craftsmen and women who believe wood is cooler than plastic and overseas labor is so last year.
wood,plastic,cooler,PREDICATE-DEPENDENT,"the good: beautiful craftsmanship, sleek design, wood is chic and so much cooler than plastic, not made overseas like so many other cases are, works with all front and back screen protectors ."
wood,plastic,cooler,PREDICATE-DEPENDENT,"terracotta and wood containers dry out more quickly than plastic, but stay cooler."
wood,plastic,faster,PREDICATE-DEPENDENT,"if the deck board is wood or has wood (organic matter) in it, it will attract mold faster/easier than an all-plastic board."
wood,plastic,faster,PREDICATE-DEPENDENT,"as i mentioned before, plastic is harder than wood, meaning it will dull a knife faster."
wood,plastic,faster,PREDICATE-DEPENDENT,"wood degrades faster than plastic, we know."
wood,plastic,faster,PREDICATE-DEPENDENT,wood fillers also increase profile extrusion rates because wood cools faster than plastic.
wood,plastic,faster,PREDICATE-DEPENDENT,vintage wood clothes pins are faster than the new plastic ones.
wood,plastic,smoother,PREDICATE-DEPENDENT,the wood grabs the yarn better than the plastic ones when i start to wind on and generally seem to wind smoother.
wood,plastic,smoother,PREDICATE-DEPENDENT,its slips through my hair noticibly smoother than the wood one and my hair is growing faster again back to the speeds it was when i was using my old plastic comb.
wood,plastic,smoother,PREDICATE-DEPENDENT,"by working with abs plastic, hansmeyer could achieve a higher cutting resolution, which gave hima smoother and less jagged surface, resulting in a effect more like carved ice than carved wood."
wood,plastic,smoother,PREDICATE-DEPENDENT,"by working with abs plastic, hansmeyer could achieve a higher cutting resolution, which gave hima smoother and less jagged surface, resulting in a effect more like carved ice [2] than carved wood."
wood,plastic,smoother,PREDICATE-DEPENDENT,"in the case of wooden headphones, i would imagine wood is more flexible than the usual plastic or even aluminium of higher-end models, giving them a warmer/smoother (but less accurate) sound."
wood,plastic,quieter,PREDICATE-FULL,"wood is quieter, and it lends itself to modification much better than plastic."
wood,plastic,quieter,PREDICATE-FULL,"since plastic is a worse amplifier, it will resonate fewer frequencies and it will be quieter than wood."
wood,plastic,quieter,PREDICATE-FULL,wood shoes tend to be quieter than aluminum or plastic shoes.
wood,plastic,quieter,PREDICATE-FULL,"those stocks are still fairly ugly, so far as grain goes, and they almost as much synthetic (glue) as wood, but they are warmer and quieter than plastic, without being subject to the warping, softening, or as much chipping as wood."
wood,plastic,quieter,PREDICATE-FULL,"i bought the larger wood shaker thinking it would have a cool sound, but what i found was that i spent 8x more for pretty much a quieter version of the small plastic one."
wood,plastic,walls,BAD,"chef- i've heard so many times that wood cutting boards are actually safer than plastic, because the wood absorbs moisture, which dries out bacteria and ruptures their cell walls, killing them more effectively than any cleaning of plastic boards would."
wood,plastic,walls,BAD,"clay and wood containers will dry faster than plastic, metal and ceramic because air can enter the walls of these pots."
wood,plastic,better for sound quality,PREDICATE-FULL,all of the speakers are enclosed in wood which is better for sound quality than plastic enclosure.
wood,plastic,better for sound quality,PREDICATE-FULL,pros +wooden enclosure makes them sturdy +wood is far better for sound quality than plastic +long cables +reach loud volumes despite low wattage +cost is low .
wood,plastic,better for sound quality,PREDICATE-FULL,pros +wooden enclosure makes them sturdy +wood is far better for sound quality than plastic +long cables +reach loud volumes despite low wattage +cost is low
gamecube,wii,weaker,PREDICATE-FULL,"the ps2 was weaker than the xbox (not sure about the gamecube though re4 looked better on the gc), the psx was weaker than the n64 and the wii was significantly under powered compared to the competition."
gamecube,wii,weaker,PREDICATE-FULL,"now, i thought ""gamecube"" was a bad name, but the ""wii"" is about a million times weaker."
gamecube,wii,weaker,PREDICATE-FULL,"the gamecube and n64 were both more powerful than their competition and faltered, the wii was weaker and dominated."
gamecube,wii,weaker,PREDICATE-FULL,"the gamecube was much weaker than that ps2 and xbox so it sucked, but now that the wii has these stupid controls, no one will want to play it."
gamecube,wii,weaker,PREDICATE-FULL,"with the exception of the excellent super mario galaxy games, in my opinion the overall quality of games released on the wii was weaker than the nintendo 64 and gamecube."
gamecube,wii,larger,PREDICATE-DEPENDENT,wii u is selling much worse than gamecube in a much larger market.
gamecube,wii,larger,PREDICATE-DEPENDENT,"though the trend (shape) of each graph is somewhat similar, the gamecube scale is far larger (averaging a far greater # of high scoring games than the wii)."
gamecube,wii,larger,PREDICATE-DEPENDENT,i can only hope that market the wii u manages to carve is larger than the gamecube.
gamecube,wii,larger,PREDICATE-DEPENDENT,"after all, nintendo seemed cialis jelly to be pushing the idea that online would play a much larger role on wii u than it had on both gamecube and wii."
gamecube,wii,larger,PREDICATE-DEPENDENT,"despite the fact that the gamecube has a much larger userbase, pretty much everyone assumed that fans had already moved on to the wii."
gamecube,wii,memory,ASPECT,"memory for gamecube games, store up to 2043 blocks of information & is suitable for wii or gamecube consoles."
gamecube,wii,memory,ASPECT,"the nintendo wii has 512mb internal storage, this can save wii games, and mii's etc, but you will need a gamecube memory card to save gamecube games."
gamecube,wii,memory,ASPECT,all you need is a gamecube controller and a gamecube memory card and you're ready to start playing gamecube games on the wii.
gamecube,wii,run,BAD,"when they ported resident evil 4 to the wii with new controls, they managed to make it look worse than the original gamecube version which could be run from the very same console ."
gamecube,wii,run,BAD,"i've tried wii game manager, which wont run and wii backup manager works with wii games but not gamecube games."
gamecube,wii,run,BAD,"this wii seems to run wii games fine, but has a problem when i try to run gamecube games."
gamecube,wii,run,BAD,"no, wii compatibility works the same way as gamecube compatibility on the wii, in that the wii u uses wii hardware to run wii games."
gamecube,wii,better to just take it,BAD,the wii u could still be a worse than gamecube disappointment and it still might be better to just take it.
gamecube,wii,disk,ASPECT,the wii does not read anything smaller than a gamecube disk.
gamecube,wii,disk,ASPECT,"unlike the wii games, when you put a gamecube game in, it just shows up as a small disk with no artwork."
gamecube,wii,disk,ASPECT,"hi guys, this place has been very helpful with most of my wii problems but i was wonder today if leaving the gamecube disk in my wii will cause problems."
gamecube,wii,disk,ASPECT,"the wii is pretty much a smaller gamecube with new controller, new design, new os and a regular disk drive instead of using tiny discs..."
gamecube,wii,disk,ASPECT,sooo yesterday i tryed useing the wii downgrader but i was disapointed lol ... i hoped that after downgrading my wii i'll be able to use my action replay for gamecube but it still won't read the disk... verry disapointing:p
gamecube,wii,closer to the n64 in terms of visual quality,BAD,sometimes i feel like wii games look worse than gamecube games and are closer to the n64 in terms of visual quality.
gamecube,wii,wiimote,BAD,mario galaxy was not better than sunshine because it used a wiimote instead of a gamecube gamepad.
